,DATE,AUTHOR,IMAGE,TEXT,KEYWORDS,SUMMARY,kmeans
1184,12-8-2018,['Sumitra Debroy'],"https://static.toiimg.com/thumb/msid-65315444,width-1070,height-580,imgsize-141565,resizemode-6,overlay-toi_sw,pt-32,y_pad-40/photo.jpg","MUMBAI: For people living with HIV , receiving medicines is as much of a challenge as keeping the virus in check. Every once a month, the person must seek leave from the workplace, arrive early in the morning to a hospital, beat the crowds and queue up for hours to collect the antiretroviral medicines.For a section of people living with HIV, this situation will soon change. In a first, the National Aids Control Organisation (NACO) has decided to give patients the medicine stock for 90-days at a time. Currently, most patients are handed stocks for a month, and in rare instances, for two months. People living with HIV have long wanted this option, which has been tried with success in several African countries.Termed as Differentiated Service Delivery Model (DSDM), it has already been rolled out at ten centres across the country, including KEM Hospital in Parel. Patients, though, will have to meet several criteria to be eligible for DSDM. “Primarily, it will be given to those who have been on treatment for at least a year and have 95% adherence rate. The individual has to be clinically fit and free of any side-effects and opportunistic infections (such as tuberculosis) at the time of enrolment,” said Dr RS Gupta, deputy director, NACO. “Besides making it easier for patients, it will also help to decongest the ART centres,” he added.At KEM, over 500 patients have already been identified and enrolled into the programme. The Parel hospital caters to over 1500 people living with HIV. “Patients often have problems seeking frequent leaves from their workplace. This initiative will save them repeated visits only for drug refill. It will also save travel costs,” said Dr Srikala Acharya, assistant project director at the Mumbai District Aids Control Society (MDACS). She added that only patients on the first line of treatment and CD4 count (a vital parameter) of more than 500 will be considered for DSDM.Besides Mumbai’s KEM, centres at Ahmedabad, Hyderabad, Kolkata, and Benaras, and designated hospitals in Manipur, Bhagalpur and Raipur are rolling out the initiative. Talking to TOI, a person living with HIV hailed the model and said it was long-awaited and will go a long way in making life easy for patients. “Most HIV-affected people continue to live in anonymity. It, therefore, becomes difficult to explain in offices why one needs to leave every month on fixed days,” said the 42-year-old central Mumbai resident.Members of the civil society too have welcomed the decision but cautioned that support systems have to be strengthened for the model to succeed. “It’s a great initiative particularly for patients who have to visit resource-strapped health facilities. In Mumbai, 17 ART centres cater to nearly 35000 patients. Decongestion of these centres will allow counsellors to spend more time with patients,” said HIV activist Ganesh Acharya. However, he said for DSDM to succeed, counselling facilities must be enhanced.Echoing the same, Sachin Awasthi from Vihaan, a patients’ group that works towards improving adherence, said that the monthly meeting with counsellors and caregivers play an important role. “We have to ensure that patients don’t start taking their regimes casually,” he said.","['hospital', 'relief', 'model', 'initiative', 'patients', 'mumbai', 'living', 'centres', 'kem', 'months', 'drugs', 'month', 'hiv']","MUMBAI: For people living with HIV , receiving medicines is as much of a challenge as keeping the virus in check.
In a first, the National Aids Control Organisation (NACO) has decided to give patients the medicine stock for 90-days at a time.
Currently, most patients are handed stocks for a month, and in rare instances, for two months.
Talking to TOI, a person living with HIV hailed the model and said it was long-awaited and will go a long way in making life easy for patients.
Decongestion of these centres will allow counsellors to spend more time with patients,” said HIV activist Ganesh Acharya.",0
1185,22-8-2018,['Rebecca Samervel'],"https://static.toiimg.com/thumb/msid-65446702,width-1070,height-580,imgsize-1303197,resizemode-6,overlay-toi_sw,pt-32,y_pad-40/photo.jpg","MUMBAI: A 51-year-old HIV-positive man was recently acquitted of murdering his minor son in 2016 after his wife, the complainant in the case, turned hostile. Police alleged that the accused killed the child after suspecting that he too was HIV positive like his wife, daughter and himself.The woman denied telling the cops earlier that her husband had called her up after disappearing with their son and said that he had killed him. The child was found drowned in a nullah along the railway tracks.Observing that the homicidal death of the child was not proved, the sessions court also did not find the alleged motive convincing. ""It is not believable that when his wife and daughter are suffering from HIV and they were taking treatment at a civil hospital in Jalna, then merely on suspicion that the deceased might be suffering from HIV, he would take such a drastic step of taking the life of his son,"" the court said.The accused and his wife had six children. The accused had been in jail from July 11, 2016. The prosecution stated that on July 5, 2016, the son was crying so the accused took him out. The prosecution said after there no trace of the father and the son, the woman appproached the police at 4am the next day, and later the accused called her on her phone and said he had killed their son.Pointing to her statement during the trial, the court said her evidence showed that her son was missing, so her husband went to search him.","['man', 'woman', 'killed', 'hiv', 'thought', 'taking', 'wife', 'child', 'killing', 'cleared', 'accused', 'infected', '2016', 'court', 'son']","MUMBAI: A 51-year-old HIV-positive man was recently acquitted of murdering his minor son in 2016 after his wife, the complainant in the case, turned hostile.
Police alleged that the accused killed the child after suspecting that he too was HIV positive like his wife, daughter and himself.The woman denied telling the cops earlier that her husband had called her up after disappearing with their son and said that he had killed him.
The child was found drowned in a nullah along the railway tracks.Observing that the homicidal death of the child was not proved, the sessions court also did not find the alleged motive convincing.
The accused had been in jail from July 11, 2016.
The prosecution stated that on July 5, 2016, the son was crying so the accused took him out.",3
1186,26-8-2018,[],"https://static.toiimg.com/thumb/msid-65495185,width-1070,height-580,imgsize-183654,resizemode-6,overlay-toi_sw,pt-32,y_pad-40/photo.jpg","AHMEDABAD: It’s Cupid for people with HIV . A website, launched at IIM-Ahmedabad (IIM-A) by Surat-based organizations Sri Rama Krishna (SRK) Group and Gujarat Sate Network of People Living with HIV/AIDS (GSNP+), will connect persons with HIV/AIDS across the globe.An initiative of GSNP+, the website has financial support from SRK Knowledge Foundation and technical support from IIM-A. IIM-A director Errol D’Souza said the website represented a progressive step. He said that field surveys indicate that the number of people living with HIV is higher than official estimates.Daksha Patel, the founder of GSNP+, said that about 16 lakh people live with HIV in India. “In Gujarat, 68,000 persons regularly visit ART (antiretroviral therapy) centres,” she said.“The actual number — including those taking treatment at private centres —might be higher. With the rise in longevity thanks to modern treatment, there has been an increase in demand for matrimony services. However, this matrimony service works way differently from the standard ones.” GSNP has so far organised six major meetings for prospective brides and grooms living with HIV and has been instrumental in 245 weddings in about a decade. The registered members for matrimony are about 1,900.It was Rasik Bhuva’s case that became instrumental in starting the matrimony service and eventually the website for GSNP+. “I was diagnosed with HIV soon after my engagement. I was quick to break the relationship off citing health issues,” said Bhuva. “When I started counselling HIV patients, I met a girl from Navsari and we tied the knot.”He admitted that even today many prefer not to disclose their positive status to their close family members. “We have made it a norm to at least involve one senior family member from both sides to avoid any trouble later,” he said. “The problem is more acute in rural areas where we go to the patient’s home as bank or government officials to administer medicines.”","['website', 'treatment', 'support', 'srk', 'gsnp', 'living', 'iima', 'service', 'matrimony', 'launched', 'site', 'hivpositive', 'hiv']","A website, launched at IIM-Ahmedabad (IIM-A) by Surat-based organizations Sri Rama Krishna (SRK) Group and Gujarat Sate Network of People Living with HIV/AIDS (GSNP+), will connect persons with HIV/AIDS across the globe.An initiative of GSNP+, the website has financial support from SRK Knowledge Foundation and technical support from IIM-A.
IIM-A director Errol D’Souza said the website represented a progressive step.
With the rise in longevity thanks to modern treatment, there has been an increase in demand for matrimony services.
The registered members for matrimony are about 1,900.It was Rasik Bhuva’s case that became instrumental in starting the matrimony service and eventually the website for GSNP+.
“The problem is more acute in rural areas where we go to the patient’s home as bank or government officials to administer medicines.”",0
1187,3-9-2018,['Lisa Monteiro'],"https://static.toiimg.com/thumb/msid-65586123,width-1070,height-580,imgsize-1176867,resizemode-6,overlay-toi_sw,pt-32,y_pad-40/photo.jpg","TimesView Discriminating against and victimising an HIV/AIDS patient is not only condemnable, it is also criminal. This single insensitive act by the state’s premier hospital will only serve to dissuade others from seeking treatment. Under the central law that provides for stiff punishment against all actions that may lead to hostility against HIV patients, both, the person who ordered the placing of the board on the patient’s bed and implementor, must be punished. Also, the state government must immediately see to it that all staffers of GMC, medical and otherwise, are apprised about the proper ethics to be followed in treating HIV patients and the consequences in case of failure to do so.

PANAJI: In a blatant violation of confidentiality over the status of an HIV positive patient, Goa Medical College on Tuesday afternoon affixed a ‘Universal Precaution’ board on the patient’s bed, causing much distress to the family besides casting stigma.The board invited curious stares and subjected the family to humiliating questions. No sooner they found out about the board, the patient’s children decided not to dare enter the ward for fear of being discriminated at the educational institutions where they study. Other members of the family were in tears trying to fend off unwanted questions.“The doctors, nurses, attendants and even those who bring food and clean the patient know about the health status. It is clearly written in all the papers appended in the treatment file too. I can’t understand why this board was put,” a close relative of the patient said.“The hospital should be helping such people who may not live for long. If they did not want us here, then they should have given us a special room or sent us away,” she said. The patient has been admitted at GMC in the past but this is the first time the family says such a board was affixed.“The staff did not think about the repercussions on the family. The ward sister was actually fixing the board near the patient’s head, but later put it at the foot of the bed. Were instructions given by the doctor to put the board? When the other patients ask the nurses about the board, won’t they reveal the health status?” she asked.“Even the few people who are coming to visit the patient will stop once they come to know about the health status. Neighbours are also coming to visit and are asking about the board. It’s a big shame for us. I’m going mad,” she said.The board was removed on Tuesday evening after a non-governmental organisation, Human Touch, working to end discrimination and provide care and support to people living with HIV raised the issue with the hospital authorities.Dean of Goa Medical College Dr Pradeep Naik said circulars were issued in the past asking the staff members to avoid any such terminology.“We have given strict instructions to all wards not to engage in any discriminatory behaviour against patients. From the preliminary report which I have received, it is not clear who put up the board. I have sought a detailed report by Wednesday. We will repeat the circular that we had issued earlier. This will never happen again,” he told TOI.“Universal precautions are necessary, but should not be displayed publicly on the patient’s bed,” CEO of Human Touch Foundation Peter Borges said.“This is not an isolated case. Such incidents will lead to more stigma and discrimination for those living with HIV. Such attitude of those working in medical space is unbecoming and will create hardships for those trying to access healthcare services in public hospitals. We will never be able to end the stigma if it exists in medical settings,” Borges said.","['reveals', 'man', 'gmc', 'kin', 'board', 'hospital', 'status', 'trauma', 'health', 'family', 'patients', 'patient', 'bed', 'identity', 'medical', 'hiv']","This single insensitive act by the state’s premier hospital will only serve to dissuade others from seeking treatment.
Under the central law that provides for stiff punishment against all actions that may lead to hostility against HIV patients, both, the person who ordered the placing of the board on the patient’s bed and implementor, must be punished.
Also, the state government must immediately see to it that all staffers of GMC, medical and otherwise, are apprised about the proper ethics to be followed in treating HIV patients and the consequences in case of failure to do so.
The ward sister was actually fixing the board near the patient’s head, but later put it at the foot of the bed.
This will never happen again,” he told TOI.“Universal precautions are necessary, but should not be displayed publicly on the patient’s bed,” CEO of Human Touch Foundation Peter Borges said.“This is not an isolated case.",3
1188,4-9-2018,[],"https://static.toiimg.com/thumb/msid-65601255,width-1070,height-580,imgsize-1353596,resizemode-6,overlay-toi_sw,pt-32,y_pad-40/photo.jpg","PANAJI: Human touch foundation, a voluntary organisation, has complained to health minister Vishwajit Rane about the discriminatory treatment meted out to an HIV+ patient at Goa Medical College GMC ), Bambolim.The complaint states that the sign affixed to the patient’s bed displayed ‘insensitivity and stigma’ towards the patient. The letter, written by the organisation’s founder and CEO Peter Borges, states that “this is completely unbecoming, inhuman and unexpected in the healthcare setting. This will not only increase stigma and discrimination , but also deter thousands of people living with HIV from accessing treatment”.Borges said people, including those with HIV, expect from GMC healthcare services that are decent, respectful and free of prejudice and stigma. The plaint has also been sent to the project director of Goa state aids control society, GMC dean Dr Pradeep Naik, its medical superintendent, Dr Shivanand Bandekar and director of health services, Dr Sanjeev Dalvi.The complaint attached TOI’s August 29 report headlined ‘GMC reveals identity of HIV+ man, kin in trauma’. The story, which this newspaper carried on its frontpage, reported that GMC had affixed a board on the hospital bed of an HIV+ patient, thus discriminating against the patient and causing much trauma to the family.","['states', 'services', 'gmc', 'trauma', 'discrimination', 'files', 'dr', 'medical', 'patient', 'ngo', 'stigma', 'healthcare', 'complaint', 'hiv']","PANAJI: Human touch foundation, a voluntary organisation, has complained to health minister Vishwajit Rane about the discriminatory treatment meted out to an HIV+ patient at Goa Medical College GMC ), Bambolim.The complaint states that the sign affixed to the patient’s bed displayed ‘insensitivity and stigma’ towards the patient.
The letter, written by the organisation’s founder and CEO Peter Borges, states that “this is completely unbecoming, inhuman and unexpected in the healthcare setting.
This will not only increase stigma and discrimination , but also deter thousands of people living with HIV from accessing treatment”.Borges said people, including those with HIV, expect from GMC healthcare services that are decent, respectful and free of prejudice and stigma.
The plaint has also been sent to the project director of Goa state aids control society, GMC dean Dr Pradeep Naik, its medical superintendent, Dr Shivanand Bandekar and director of health services, Dr Sanjeev Dalvi.The complaint attached TOI’s August 29 report headlined ‘GMC reveals identity of HIV+ man, kin in trauma’.
The story, which this newspaper carried on its frontpage, reported that GMC had affixed a board on the hospital bed of an HIV+ patient, thus discriminating against the patient and causing much trauma to the family.",3
1189,8-9-2018,['Sumitra Debroy'],"https://static.toiimg.com/thumb/msid-65650375,width-1070,height-580,imgsize-1420413,resizemode-6,overlay-toi_sw,pt-32,y_pad-40/photo.jpg","SOLAPUR: Sumana will turn 18 next year, but she looks 10, is four-feet-tall and weighs 30kg. The HIV-positive girl is hearing impaired and her mental ability is that of a child half her age. Like her, at least 60% of the 110 inmates at Solapur’s Palawi-Prabha Hira Pratishthan, the state’s oldest institution caring for children with HIV , suffer from varying degrees of hearing loss . TOI found that the prevalence of height and weight stunting is more than 70%, while over 30% have stymied mental development.AIDS-related deaths may have dropped by 54% in India over a decade, but most children in rural areas living on antiretroviral therapy (ART) are barely surviving, afflicted by physical and mental deficiencies. The reason: the national programme focuses on medicines instead of a comprehensive medical, nutritional and psychosocial model. For the nearly three lakh registered HIV patients in the state, there are less than 1,000 counsellors, mostly underpaid, and overburdened with administrative work. A fourth of India’s 60,000-odd children taking ART for HIV live in Maharashtra . With no adequate support, the state recently learned that over 30,000 of the two lakh patients on treatment have quietly dropped out.Sumana looks like a 10-year-old though she’s a teenager 11 months shy of 18. Four feet tall and with body weight of 30kg, she is at least 25kg underweight and significantly short for her age. Her mental ability is of a child half her age and she is hearing impaired.At Solapur’s Palawi-Prabha Hira Pratishthan, one of Maharashtra’s oldest institutions caring for children living with HIV, cases like Sumana’s are not an exception. At least 60% of the 110 children here suffer from varying degrees of hearing loss. The prevalence of height and weight stunting is more than 70%, while over a third have stymied mental development. Besides physical, prevalence of mental health problems such as depression is alarmingly high.AIDS-related deaths have dropped by 54% and new infections by 66% in India over a decade, but children like Sumana are a testimony to the gaping deficit in the national programme that focuses on drugs instead of a holistic medical, nutritional and psychosocial model that a complex disease such as HIV warrants. A little over a quarter of the 60,000 such children are in Maharashtra.An otherwise spirited child, Sumant gets drowsy and irritable after taking medicines. “I get severe stomach-ache, dizziness, headache and diarrhoea,'' he says, describing his plight after taking the daily dose of antiretroviral therapy (ART) medicines. Born with the virus, these children need to take two to six capsules daily. For additional infections such as tuberculosis, the pill count could run into double digits. Their very survival depends on following this regimen, but the six-year-old Sumant is among 17 children at the Palawi home who refuse to continue with ART .“Children go through hell in spite of ART. There is no denying the dramatic shift in HIV care today, but what about those who got the disease at the turn of the century and have spent a lifetime taking medicines. We know little or nothing about what the virus or ART does to each child?” said Palawi's founder, 65-year-old Mangaltai Shah. She says most children in Palawi grapple with problems ranging from skin rashes, oral and vaginal yeast infections, pus accumulation in ears, hearing and vision problems to life-threatening infections such as TB. “So when medicines meant to heal start giving additional trouble, they find it easier to discard.” Moreover, she adds, at Rs 25 per child per day institutions like Palawi neither have adequate funds nor support from government hospitals to tackle the unique health problems of each child.Sumant is supposed to receive intensive counselling from the local ART centre till his adherence improves, but Shah says the three doctors and four counsellors that cater to 300 HIV patients daily at Solapur Civil Hospital barely have the time to look up. For nearly 3 lakh registered HIV patients in the state, there are less than 1,000 counsellors. Another Palawi resident, four-year-old Khusboo, suffered hearing loss after recurrent ear infections. The diagnosis didn't come from the ART centre, but from her teacher at Palawi’s in-house Gyan Mandir school, who noticed Khusboo was oblivious to classroom activities.The institution was compelled to start its own school in 2014—a ground-plus-one structure next to the orphanage on Pandharpur’s outskirts—as children are denied admission in regular schools the moment Palawi is mentioned. But it’s a blessing in disguise for these children who struggle to sit through more than one or two classes without dozing off. “A regular school wouldn’t understand or probably tolerate it,” Patil says. Palawi which has been home to 250 HIV-positive children since 2001, has lost 40 to the disease. AIDS claims an average of 2,500 lives in Maharashtra annually; how many are children is not known. The state recently discovered that over 30,000 of the two lakh patients on treatment have dropped out. Here too, paediatric percentage is unclear. On paper, 16,000 children in Maharashtra are on treatment.Coping is equally challenging for children in the community, who having lost one or both parents to the virus, face vulnerabilities starting from poor access to healthcare and government entitlements to education and nutrition.Now 17, Palghar native Sachin has been on ART since he was three. He lost his mother at birth and father last December to HIV. He admits to skipping his daily 10-pill regimen. He dropped out of school due to his condition. “The pain would begin after the morning pills. I would cry in class and be compelled to lie down,” said Sachin who can't keep a job either as the medicines make him “drowsy and tired”. At four-feet and grossly underweight at 35kg, Sachin typifies the wasting and stunting associated with HIV.HIV is a neurotropic virus that not just attacks the immune system but practically affects every organ, resulting in damage to nerve tissues, cognitive development, physical growth, and at the same time causing learning difficulties, speech and language problems. Experts say it’s crucial to monitor toxicity and provide 360-degree healthcare. Dr Ira Shah, an expert in paediatric HIV, says it’s not enough to tell children to take medicines lifelong. “These are toxic drugs given at a much younger age. It is necessary to monitor bone health or metabolic acidosis before the children become intolerant,” she said. In one of her published papers, she wrote about three children who died of neurological complications caused by HIV despite their viral load being suppressed with drugs.National Aids Control Organisation deputy director Dr R S Gupta admits little is known about how children cope with ART. But he underlines the fact that “they live longer because of the medicines and the average life expectancy now exceeds 20.” There are side-effects, but “what is important is they are alive”. Ironically, Sumant, Khusboo, Sachin are Indian HIV programme's success stories even though they are not thriving but merely surviving.(Names of all patients have been changed)","['palawi', 'battle', 'maharashtras', 'mental', 'infections', 'children', 'problems', 'despite', 'patients', 'hearing', 'fight', 'kids', 'crippling', 'medicines', 'meds', 'art', 'hiv']","For the nearly three lakh registered HIV patients in the state, there are less than 1,000 counsellors, mostly underpaid, and overburdened with administrative work.
A fourth of India’s 60,000-odd children taking ART for HIV live in Maharashtra .
“I get severe stomach-ache, dizziness, headache and diarrhoea,'' he says, describing his plight after taking the daily dose of antiretroviral therapy (ART) medicines.
For nearly 3 lakh registered HIV patients in the state, there are less than 1,000 counsellors.
Dr Ira Shah, an expert in paediatric HIV, says it’s not enough to tell children to take medicines lifelong.",1
1190,8-9-2018,['Sumitra Debroy'],"https://static.toiimg.com/thumb/msid-65651057,width-1070,height-580,imgsize-1353596,resizemode-6,overlay-toi_sw,pt-32,y_pad-40/photo.jpg","SOLAPUR: Sumana will turn 18 next year, but she looks 10, is four-feet-tall and weighs 30kg. The HIV-positive girl is hearing impaired and her mental ability is of a child half her age. Like her, at least 60% of the 110 inmates at Solapur 's Palawi-Prabha Hira Pratishthan, the state's oldest institution caring for children with HIV , suffer from varying degrees of hearing loss . TOI found that the prevalence of height and weight stunting is more than 70%, while over 30% have stymied mental development.AIDS-related deaths may have dropped by 54% in India over a decade, but most children in rural areas living on antiretroviral therapy (ART) are barely surviving, afflicted by physical and mental deficiencies. The reason: the national programme focuses on medicines instead of a comprehensive medical, nutritional and psychosocial model. For the nearly 3 lakh registered HIV patients in the state, there are less than 1,000 counsellors, mostly underpaid, and overburdened with administrative work.A fourth of India's 60,000-odd children taking ART for HIV live in Maharashtra . With no adequate support, the state recently learned that over 30,000 of the two lakh patients on treatment have quietly dropped out.","['battle', 'mental', 'mahas', 'children', 'state', 'despite', 'patients', 'hearing', 'dropped', 'solapur', 'fight', 'kids', 'crippling', 'lakh', 'meds', 'art', 'hiv']","SOLAPUR: Sumana will turn 18 next year, but she looks 10, is four-feet-tall and weighs 30kg.
The HIV-positive girl is hearing impaired and her mental ability is of a child half her age.
Like her, at least 60% of the 110 inmates at Solapur 's Palawi-Prabha Hira Pratishthan, the state's oldest institution caring for children with HIV , suffer from varying degrees of hearing loss .
For the nearly 3 lakh registered HIV patients in the state, there are less than 1,000 counsellors, mostly underpaid, and overburdened with administrative work.A fourth of India's 60,000-odd children taking ART for HIV live in Maharashtra .
With no adequate support, the state recently learned that over 30,000 of the two lakh patients on treatment have quietly dropped out.",0
1191,14-9-2018,[],"https://static.toiimg.com/thumb/msid-65738631,width-1070,height-580,imgsize-1405522,resizemode-6,overlay-toi_sw,pt-32,y_pad-40/photo.jpg","TRICHY: The prison department has decided to screen all prison inmates for HIV and tuberculosis and has signed a memorandum of understanding (MoU) with social welfare department and the Tamil Nadu AIDS Control Society as part of the national programme.In Trichy, the initiative will cover Trichy Central Prison, Special Prison for Women and nine sub-jails under the control of the central prison.Officials from the health department said that though the prevalence of HIV and TB is not high among inmates in the prisons in Trichy, since they are considered to be a special group and vulnerable to diseases, the initiative would check the spread of the diseases.Sources from the department said that around six inmates in Trichy prisons are HIV positive, while around five have TB. Such prisoners are put-up in separate cell blocks. While there are 1,263 inmates in central prison currently, around 70 are in special prison for women and 75 in sub-jails. Three medical officers are deputed to central prison and two for women’s prison, while doctors from the respective primary health centres inspect the inmates in sub-jails.Trichy programme manager of district aids prevention and control unit (DAPCU), Dr S Martin Manivannan , said that the main goal behind the initiative is to spread awareness about HIV and TB among prisoners and curb the spread of diseases within the prison and after their release. “We would give sensitisation programmes to inmates on possibilities on spread of HIV. Apart from this, tests would be done for those with HIV symptoms so that they are given timely treatment,” he said.Deputy director of medical services, TB control, Dr S Savithri told TOI that sputum samples of all the inmates with TB symptoms would be collected over the next few days and cartridge-based nucleic acid amplification test (CBNAAT) would be performed to detect TB.","['inmates', 'spread', 'control', 'screened', 'hiv', 'department', 'special', 'central', 'prison', 'trichy', 'tb']","Such prisoners are put-up in separate cell blocks.
While there are 1,263 inmates in central prison currently, around 70 are in special prison for women and 75 in sub-jails.
Three medical officers are deputed to central prison and two for women’s prison, while doctors from the respective primary health centres inspect the inmates in sub-jails.Trichy programme manager of district aids prevention and control unit (DAPCU), Dr S Martin Manivannan , said that the main goal behind the initiative is to spread awareness about HIV and TB among prisoners and curb the spread of diseases within the prison and after their release.
“We would give sensitisation programmes to inmates on possibilities on spread of HIV.
Apart from this, tests would be done for those with HIV symptoms so that they are given timely treatment,” he said.Deputy director of medical services, TB control, Dr S Savithri told TOI that sputum samples of all the inmates with TB symptoms would be collected over the next few days and cartridge-based nucleic acid amplification test (CBNAAT) would be performed to detect TB.",0
1192,15-9-2018,['Sumitra Debroy'],"https://static.toiimg.com/thumb/msid-65747051,width-1070,height-580,imgsize-174241,resizemode-6,overlay-toi_sw,pt-32,y_pad-40/photo.jpg","MUMBAI: Four out of 10 HIV-positive newborns in the city could be missing out on timely treatment as their parents fail to return for a confirmatory diagnosis . Failure to detect and treat HIV early may not just cause irreversible neurological damages , but also prove fatal for babies.Doctors at the civic-run BYL Nair Hospital recently discovered the worrying trend while analyzing data of 1,410 babies who were tested for HIV between 2015 and 2018 at the reference laboratory in Kasturba Hospital. At six weeks of birth, infants born to HIV-infected mothers are subjected to the first test, which if positive, is repeated immediately. This second test assumes great significance as the child is immediately started on antiretroviral therapy (ART), if this report too comes positive.The study showed that merely 61% of parents returned for the second confirmatory test. “We were surprised to see that so many parents are missing out on the second visit, thereby delaying the child’s treatment,” said Dr Jayanthi Shastri, who heads the molecular lab at Kasturba that receives samples from 36 HIV testing and counselling centres across the city. The laboratory also gets dried blood spot samples from Gujarat, Goa and Madhya Pradesh. “Such a delay is unfortunate as the advances in ART assure that children with HIV escape the serious neurological damages,” she said.Nair hospital’s Integrated Counselling and Testing Centre has found migration to be one of the biggest reasons. “In 70% of these cases, parents are migrants, who come here for child delivery and return to their hometowns. In a small percentage, it’s also the lack of understanding about the seriousness of HIV,” said Medha Deorukhkar, a counsellor at the centre. Around 46% of children were lost to follow-up, the analysis found.The national protocol warrants that babies be followed up to 18 months as antibodies from mother could give out false positivity in tests carried out before that. In fact, regular follow-ups and counselling are crucial not just for HIV-positive babies, but also for negative ones. While India data is scarce, it has been found that babies who have escaped contracting the virus during birth may still get it through breastfeeding. “Counselling is crucial as mothers may not comprehend the harm of switching between breast milk to formula milk,” said a doctor from Sion hospital’s paediatric centre of excellence for HIV. “Bottle feeds cause ulceration on the gut wall, which makes it conducive for the virus to enter the baby’s bloodstream.”Dr Shikala Acharya, assistant project director at Mumbai District Aids Control Society, said while mother-to-child transmission has dropped to less than 0.2%, tracking remains a challenge. In 2017-18, of around 460 deliveries in HIV-positive women, four babies tested positive. She said in families where the couple has not informed extended family, pursuing them to return for testing of the child becomes difficult.But Dr Anju Seth, director of paediatrics at Delhi’s Lady Hardinge Medical College, said it’s worth the effort as virus suppression is crucial here. “The first three years of a child’s life is when maximum growth happens. If the virus is not controlled, damages like stunting of height, weight and developmental milestones could be permanent.”","['treatment', 'babies', 'test', 'testing', 'counselling', 'study', 'return', 'newborns', 'parents', 'timely', 'second', 'virus', 'miss', 'hivpositive', 'hiv']","MUMBAI: Four out of 10 HIV-positive newborns in the city could be missing out on timely treatment as their parents fail to return for a confirmatory diagnosis .
At six weeks of birth, infants born to HIV-infected mothers are subjected to the first test, which if positive, is repeated immediately.
This second test assumes great significance as the child is immediately started on antiretroviral therapy (ART), if this report too comes positive.The study showed that merely 61% of parents returned for the second confirmatory test.
In a small percentage, it’s also the lack of understanding about the seriousness of HIV,” said Medha Deorukhkar, a counsellor at the centre.
In fact, regular follow-ups and counselling are crucial not just for HIV-positive babies, but also for negative ones.",0
1193,16-9-2018,[],"https://static.toiimg.com/thumb/msid-65764495,width-1070,height-580,imgsize-114819,resizemode-6,overlay-toi_sw,pt-32,y_pad-40/photo.jpg","NEW DELHI: The HIV AIDS (prevention and control) Act 2017 was implementated September 10 onwards, announced the Ministry of Health and Family Welfare on Tuesday.Rajya Sabha passed the bill in March that criminalises discrimination against patients suffering Acquired Immune Deficiency Syndrome (AIDS), a condition caused by Human Immunodeficiency Virus (HIV) , which attacks and weakens the body’s immune system. Here is all you need to know about the act:* The bill is a milestone because it empowers a person living with HIV to report discrimination meted out against them in fields of employment, health care services, educational services, public facilities, property rights, holding public office, and insurance.* The Act penalises ""propagation of hatred"" against the protected person where a violator could be punished with a minimum jail term of three months to a maximum of two years and can be fined up to one lakh rupees.* The Act makes Anti-Retroviral Treatment (ART) a legal right for all HIV/AIDS patients. It has also adopted ""test and treat"" policy which means any person testing positive will be entitled for free treatment by the state and central government. Earlier, this was restricted by a CD4 count rate.* It also provides for confidentiality of HIV-related information and makes it necessary to get informed consent for undertaking HIV tests, medical treatment and research.* The law makes it mandatory for state governments to appoint an Ombudsman to inquire into complaints related to the violation of the Act and the provision of health care services.* If a person or an institution fails to comply with any order given by the Ombudsman within the stipulated period of time, they could be fined a maximum of Rs 10,000. A continuous failure could lead to an additional fine of up to Rs 5000 every day until the they comply.* The new legislation has provisions to safeguard the property rights of HIV positive people. Every HIV infected person below the age of 18 years has the right to reside in a shared household and enjoy the facilities of the household.* The Bill was initially introduced in Parliament by the UPA government, the amendments to the HIV and AIDS (Prevention and Control) Bill, 2014 were revived by the Narendra Modi government in July last year.* The total number of people living with HIV in India is estimated at 21.17 lakhs, whereas around 86000 new HIV infections were reported in 2015, showing 66% decline in new infections from 2000. In 2015 around 68000 people died of AIDS-related causes nationally.","['aids', 'services', 'person', 'treatment', 'act', 'makes', 'need', 'health', 'state', '2017', 'bill', 'know', 'implements', 'ministry', 'hiv']","* The Act makes Anti-Retroviral Treatment (ART) a legal right for all HIV/AIDS patients.
* It also provides for confidentiality of HIV-related information and makes it necessary to get informed consent for undertaking HIV tests, medical treatment and research.
* The law makes it mandatory for state governments to appoint an Ombudsman to inquire into complaints related to the violation of the Act and the provision of health care services.
A continuous failure could lead to an additional fine of up to Rs 5000 every day until the they comply.
Every HIV infected person below the age of 18 years has the right to reside in a shared household and enjoy the facilities of the household.",0
1194,20-9-2018,[],"https://static.toiimg.com/thumb/msid-65816880,width-1070,height-580,imgsize-1222166,resizemode-6,overlay-toi_sw,pt-32,y_pad-40/photo.jpg",Karnataka has third highest number of HIV patients,"['karnataka', 'patients', 'number', 'highest', 'hiv']",Karnataka has third highest number of HIV patients,0
